Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Installation,Variable Category,Variable Subcategory,Uncertainty Range Category,Variable Unit,Value,Conversion Value,portfolio
Wind,Wind turbine,Electricity,Megawatts,MW,2041,0,Land,Land Consumed,Low,acres,0.8,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2042,0,Land,Land Consumed,Low,acres,0.8,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2043,0,Land,Land Consumed,Low,acres,0.8,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2044,0,Land,Land Consumed,Low,acres,0.8,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2045,0,Land,Land Consumed,Low,acres,0.8,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2025,1428.5714285714287,Land,Land Impacted,Low,acres,3.4999999999999996,5000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2026,2857.1428571428573,Land,Land Impacted,Low,acres,3.4999999999999996,10000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2027,4285.714285714286,Land,Land Impacted,Low,acres,3.4999999999999996,15000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2028,5714.285714285715,Land,Land Impacted,Low,acres,3.4999999999999996,20000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2029,7142.857142857143,Land,Land Impacted,Low,acres,3.4999999999999996,24999.999999999996,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2030,8571.428571428572,Land,Land Impacted,Low,acres,3.4999999999999996,30000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2031,10000.000000000002,Land,Land Impacted,Low,acres,3.4999999999999996,35000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2032,11428.571428571431,Land,Land Impacted,Low,acres,3.4999999999999996,40000.00000000001,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2033,12857.14285714286,Land,Land Impacted,Low,acres,3.4999999999999996,45000.00000000001,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2034,14285.71428571429,Land,Land Impacted,Low,acres,3.4999999999999996,50000.00000000001,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2035,15714.28571428572,Land,Land Impacted,Low,acres,3.4999999999999996,55000.00000000001,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2036,17142.85714285715,Land,Land Impacted,Low,acres,3.4999999999999996,60000.000000000015,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2037,18571.428571428576,Land,Land Impacted,Low,acres,3.4999999999999996,65000.00000000001,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2038,20000.000000000004,Land,Land Impacted,Low,acres,3.4999999999999996,70000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2039,21428.57142857143,Land,Land Impacted,Low,acres,3.4999999999999996,75000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2040,22857.14285714286,Land,Land Impacted,Low,acres,3.4999999999999996,80000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2041,24285.714285714286,Land,Land Impacted,Low,acres,3.4999999999999996,84999.99999999999,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2042,25714.285714285714,Land,Land Impacted,Low,acres,3.4999999999999996,89999.99999999999,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2043,27142.85714285714,Land,Land Impacted,Low,acres,3.4999999999999996,94999.99999999999,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2044,28571.42857142857,Land,Land Impacted,Low,acres,3.4999999999999996,99999.99999999999,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2045,30000,Land,Land Impacted,Low,acres,3.4999999999999996,104999.99999999999,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14285.714285714286,Land,Land Impacted,Low,acres,0.0683,975.7142857142858,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,28571.428571428572,Land,Land Impacted,Low,acres,0.0683,1951.4285714285716,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,42857.142857142855,Land,Land Impacted,Low,acres,0.0683,2927.142857142857,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,57142.857142857145,Land,Land Impacted,Low,acres,0.0683,3902.857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,71428.57142857143,Land,Land Impacted,Low,acres,0.0683,4878.571428571429,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,85714.28571428572,Land,Land Impacted,Low,acres,0.0683,5854.285714285715,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,100000.00000000001,Land,Land Impacted,Low,acres,0.0683,6830.000000000001,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,114285.7142857143,Land,Land Impacted,Low,acres,0.0683,7805.714285714287,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,128571.4285714286,Land,Land Impacted,Low,acres,0.0683,8781.428571428572,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,142857.14285714287,Land,Land Impacted,Low,acres,0.0683,9757.142857142859,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,157142.85714285716,Land,Land Impacted,Low,acres,0.0683,10732.857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,171428.57142857145,Land,Land Impacted,Low,acres,0.0683,11708.57142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,185714.28571428574,Land,Land Impacted,Low,acres,0.0683,12684.285714285716,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,200000.00000000003,Land,Land Impacted,Low,acres,0.0683,13660.000000000002,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,214285.71428571432,Land,Land Impacted,Low,acres,0.0683,14635.714285714288,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,228571.4285714286,Land,Land Impacted,Low,acres,0.0683,15611.428571428574,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,242857.1428571429,Land,Land Impacted,Low,acres,0.0683,16587.14285714286,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,257142.8571428572,Land,Land Impacted,Low,acres,0.0683,17562.857142857145,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,271428.5714285715,Land,Land Impacted,Low,acres,0.0683,18538.57142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,285714.28571428574,Land,Land Impacted,Low,acres,0.0683,19514.285714285717,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,300000,Land,Land Impacted,Low,acres,0.0683,20490,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2025,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2026,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2027,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2028,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2029,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2030,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2031,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2032,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2033,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2034,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2035,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2036,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2037,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2038,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2039,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2040,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2041,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2042,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2043,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2044,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2045,0,Land,Land Impacted,Low,acres,24,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2025,1428.5714285714287,Land,Land Consumed,Nominal,acres,3.5,5000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2026,2857.1428571428573,Land,Land Consumed,Nominal,acres,3.5,10000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2027,4285.714285714286,Land,Land Consumed,Nominal,acres,3.5,15000.000000000002,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2028,5714.285714285715,Land,Land Consumed,Nominal,acres,3.5,20000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2029,7142.857142857143,Land,Land Consumed,Nominal,acres,3.5,25000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2030,8571.428571428572,Land,Land Consumed,Nominal,acres,3.5,30000.000000000004,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2031,10000.000000000002,Land,Land Consumed,Nominal,acres,3.5,35000.00000000001,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2032,11428.571428571431,Land,Land Consumed,Nominal,acres,3.5,40000.00000000001,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2033,12857.14285714286,Land,Land Consumed,Nominal,acres,3.5,45000.000000000015,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2034,14285.71428571429,Land,Land Consumed,Nominal,acres,3.5,50000.000000000015,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2035,15714.28571428572,Land,Land Consumed,Nominal,acres,3.5,55000.000000000015,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2036,17142.85714285715,Land,Land Consumed,Nominal,acres,3.5,60000.00000000002,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2037,18571.428571428576,Land,Land Consumed,Nominal,acres,3.5,65000.000000000015,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2038,20000.000000000004,Land,Land Consumed,Nominal,acres,3.5,70000.00000000001,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2039,21428.57142857143,Land,Land Consumed,Nominal,acres,3.5,75000.00000000001,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2040,22857.14285714286,Land,Land Consumed,Nominal,acres,3.5,80000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2041,24285.714285714286,Land,Land Consumed,Nominal,acres,3.5,85000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2042,25714.285714285714,Land,Land Consumed,Nominal,acres,3.5,90000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2043,27142.85714285714,Land,Land Consumed,Nominal,acres,3.5,95000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2044,28571.42857142857,Land,Land Consumed,Nominal,acres,3.5,99999.99999999999,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2045,30000,Land,Land Consumed,Nominal,acres,3.5,105000,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14285.714285714286,Land,Land Consumed,Nominal,acres,0.0683,975.7142857142858,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,28571.428571428572,Land,Land Consumed,Nominal,acres,0.0683,1951.4285714285716,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,42857.142857142855,Land,Land Consumed,Nominal,acres,0.0683,2927.142857142857,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,57142.857142857145,Land,Land Consumed,Nominal,acres,0.0683,3902.857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,71428.57142857143,Land,Land Consumed,Nominal,acres,0.0683,4878.571428571429,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,85714.28571428572,Land,Land Consumed,Nominal,acres,0.0683,5854.285714285715,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,100000.00000000001,Land,Land Consumed,Nominal,acres,0.0683,6830.000000000001,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,114285.7142857143,Land,Land Consumed,Nominal,acres,0.0683,7805.714285714287,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,128571.4285714286,Land,Land Consumed,Nominal,acres,0.0683,8781.428571428572,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,142857.14285714287,Land,Land Consumed,Nominal,acres,0.0683,9757.142857142859,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,157142.85714285716,Land,Land Consumed,Nominal,acres,0.0683,10732.857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,171428.57142857145,Land,Land Consumed,Nominal,acres,0.0683,11708.57142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,185714.28571428574,Land,Land Consumed,Nominal,acres,0.0683,12684.285714285716,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,200000.00000000003,Land,Land Consumed,Nominal,acres,0.0683,13660.000000000002,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,214285.71428571432,Land,Land Consumed,Nominal,acres,0.0683,14635.714285714288,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,228571.4285714286,Land,Land Consumed,Nominal,acres,0.0683,15611.428571428574,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,242857.1428571429,Land,Land Consumed,Nominal,acres,0.0683,16587.14285714286,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,257142.8571428572,Land,Land Consumed,Nominal,acres,0.0683,17562.857142857145,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,271428.5714285715,Land,Land Consumed,Nominal,acres,0.0683,18538.57142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,285714.28571428574,Land,Land Consumed,Nominal,acres,0.0683,19514.285714285717,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,300000,Land,Land Consumed,Nominal,acres,0.0683,20490,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2025,0,Land,Land Consumed,Nominal,acres,2.5,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2026,0,Land,Land Consumed,Nominal,acres,2.5,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2027,0,Land,Land Consumed,Nominal,acres,2.5,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2028,0,Land,Land Consumed,Nominal,acres,2.5,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2029,0,Land,Land Consumed,Nominal,acres,2.5,0,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
