Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Buildout,Conversion Factor MJ,Unit MJ,Effective Unit,Effective Energy Factor,Energy Produced,Energy Unit,Generated Emissions in F2C,Use,Weight,Compared to,Useful Output Unit,Adjustment Factor,Carbon Intensity of Use,Adjusted Energy Used in MJ,Emissions Avoided in C2U,Net Avoided Emissions,Net Avoided Emissions Unit,portfolio
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2035,0,3599.822568,MJ per MWh,Effective MWh per MW,5598.597037,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2036,0,3599.822568,MJ per MWh,Effective MWh per MW,5554.948158,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2037,0,3599.822568,MJ per MWh,Effective MWh per MW,5511.299279,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2038,0,3599.822568,MJ per MWh,Effective MWh per MW,5467.650399,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2039,0,3599.822568,MJ per MWh,Effective MWh per MW,5424.00152,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2040,0,3599.822568,MJ per MWh,Effective MWh per MW,5380.352641,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2041,0,3599.822568,MJ per MWh,Effective MWh per MW,5336.703761,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2042,0,3599.822568,MJ per MWh,Effective MWh per MW,5293.054882,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2043,0,3599.822568,MJ per MWh,Effective MWh per MW,5249.406003,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2044,0,3599.822568,MJ per MWh,Effective MWh per MW,5205.757123,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2045,0,3599.822568,MJ per MWh,Effective MWh per MW,5162.108244,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,0,0,0,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2025,1428.571429,3599.822568,MJ per MWh,Effective MWh per MW,2294.035772,11797316776,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,11797316776,4.72015E+11,0.472015498,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2026,2857.142857,3599.822568,MJ per MWh,Effective MWh per MW,2240.160406,23040514243,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,23040514243,8.94825E+11,0.894825404,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2027,4285.714286,3599.822568,MJ per MWh,Effective MWh per MW,2186.28504,33729592401,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,33729592401,1.27038E+12,1.270380278,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2028,5714.285714,3599.822568,MJ per MWh,Effective MWh per MW,2132.409674,43864551250,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,43864551250,1.60063E+12,1.600630683,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2029,7142.857143,3599.822568,MJ per MWh,Effective MWh per MW,2078.534308,53445390790,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,53445390790,1.88753E+12,1.887527178,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2030,8571.428571,3599.822568,MJ per MWh,Effective MWh per MW,2024.658942,62472111022,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,62472111022,2.13302E+12,2.133020326,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2031,10000,3599.822568,MJ per MWh,Effective MWh per MW,1970.783576,70944711944,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,70944711944,2.33906E+12,2.339060687,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2032,11428.57143,3599.822568,MJ per MWh,Effective MWh per MW,1916.90821,78863193558,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,78863193558,2.5076E+12,2.507598822,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2033,12857.14286,3599.822568,MJ per MWh,Effective MWh per MW,1863.032844,86227555862,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,86227555862,2.64059E+12,2.640585293,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2034,14285.71429,3599.822568,MJ per MWh,Effective MWh per MW,1809.157478,93037798858,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,93037798858,2.73997E+12,2.73997066,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2035,15714.28571,3599.822568,MJ per MWh,Effective MWh per MW,1755.282113,99293922545,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,99293922545,2.80771E+12,2.807705485,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2036,17142.85714,3599.822568,MJ per MWh,Effective MWh per MW,1701.406747,1.04996E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,1.04996E+11,2.84574E+12,2.845740329,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2037,18571.42857,3599.822568,MJ per MWh,Effective MWh per MW,1647.531381,1.10144E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,1.10144E+11,2.85603E+12,2.856025753,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2038,20000,3599.822568,MJ per MWh,Effective MWh per MW,1593.656015,1.14738E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,1.14738E+11,2.84051E+12,2.840512318,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2039,21428.57143,3599.822568,MJ per MWh,Effective MWh per MW,1539.780649,1.18777E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,1.18777E+11,2.80115E+12,2.801150585,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2040,22857.14286,3599.822568,MJ per MWh,Effective MWh per MW,1485.905283,1.22263E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,1.22263E+11,2.73989E+12,2.739891115,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2041,24285.71429,3599.822568,MJ per MWh,Effective MWh per MW,1432.029917,1.25194E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,1.25194E+11,2.65868E+12,2.658684469,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2042,25714.28571,3599.822568,MJ per MWh,Effective MWh per MW,1378.154551,1.27571E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,1.27571E+11,2.55948E+12,2.559481209,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2043,27142.85714,3599.822568,MJ per MWh,Effective MWh per MW,1324.279185,1.29395E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,1.29395E+11,2.44423E+12,2.444231895,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2044,28571.42857,3599.822568,MJ per MWh,Effective MWh per MW,1270.403819,1.30664E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,1.30664E+11,2.31489E+12,2.314887089,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2045,30000,3599.822568,MJ per MWh,Effective MWh per MW,1216.528453,1.31379E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,1.31379E+11,2.1734E+12,2.173397351,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2025,0,3599.822568,MJ per MWh,Effective MWh per MW,2502.80869,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2026,0,3599.822568,MJ per MWh,Effective MWh per MW,2482.767125,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2027,0,3599.822568,MJ per MWh,Effective MWh per MW,2462.725561,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2028,0,3599.822568,MJ per MWh,Effective MWh per MW,2442.683996,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2029,0,3599.822568,MJ per MWh,Effective MWh per MW,2422.642431,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2030,0,3599.822568,MJ per MWh,Effective MWh per MW,2402.600867,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2031,0,3599.822568,MJ per MWh,Effective MWh per MW,2382.559302,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2032,0,3599.822568,MJ per MWh,Effective MWh per MW,2362.517737,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2033,0,3599.822568,MJ per MWh,Effective MWh per MW,2342.476173,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2034,0,3599.822568,MJ per MWh,Effective MWh per MW,2322.434608,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2035,0,3599.822568,MJ per MWh,Effective MWh per MW,2302.393043,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2036,0,3599.822568,MJ per MWh,Effective MWh per MW,2282.351479,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2037,0,3599.822568,MJ per MWh,Effective MWh per MW,2262.309914,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2038,0,3599.822568,MJ per MWh,Effective MWh per MW,2242.268349,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2039,0,3599.822568,MJ per MWh,Effective MWh per MW,2222.226785,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2040,0,3599.822568,MJ per MWh,Effective MWh per MW,2202.18522,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2041,0,3599.822568,MJ per MWh,Effective MWh per MW,2182.143655,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2042,0,3599.822568,MJ per MWh,Effective MWh per MW,2162.102091,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2043,0,3599.822568,MJ per MWh,Effective MWh per MW,2142.060526,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2044,0,3599.822568,MJ per MWh,Effective MWh per MW,2122.018961,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Wind,Wind turbine,Electricity,Megawatts,MW,2045,0,3599.822568,MJ per MWh,Effective MWh per MW,2101.977397,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2025,761.9047619,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,3211997072,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,3211997072,1.28513E+11,0.128513324,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2026,1523.809524,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,6423994145,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,6423994145,2.49489E+11,0.249488926,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2027,2285.714286,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,9635991217,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,9635991217,3.62927E+11,0.362926805,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2028,3047.619048,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,12847988289,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,12847988289,4.68827E+11,0.468826961,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2029,3809.52381,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,16059985361,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,16059985361,5.67189E+11,0.567189395,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2030,4571.428571,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,19271982434,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,19271982434,6.58014E+11,0.658014105,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2031,5333.333333,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,22483979506,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,22483979506,7.41301E+11,0.741301094,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2032,6095.238095,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,25695976578,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,25695976578,8.1705E+11,0.817050359,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2033,6857.142857,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,28907973651,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,28907973651,8.85262E+11,0.885261902,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2034,7619.047619,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,32119970723,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,32119970723,9.45936E+11,0.945935722,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2035,8380.952381,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,35331967795,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,35331967795,9.99072E+11,0.999071819,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2036,9142.857143,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,38543964867,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,38543964867,1.04467E+12,1.044670193,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2037,9904.761905,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,41755961940,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,41755961940,1.08273E+12,1.082730845,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2038,10666.66667,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,44967959012,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,44967959012,1.11325E+12,1.113253774,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2039,11428.57143,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,48179956084,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,48179956084,1.13624E+12,1.136238981,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2040,12190.47619,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,51391953157,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,51391953157,1.15169E+12,1.151686464,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2041,12952.38095,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,54603950229,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,54603950229,1.1596E+12,1.159596225,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2042,13714.28571,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,57815947301,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,57815947301,1.15997E+12,1.159968264,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2043,14476.19048,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,61027944373,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,61027944373,1.1528E+12,1.152802579,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2044,15238.09524,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,64239941446,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,64239941446,1.1381E+12,1.138099172,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Li Battery,Battery Storage,Electricity,Megawatts,MW,2045,16000,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,67451938518,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,67451938518,1.11586E+12,1.115858042,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2025,47.61904762,3599.822568,MJ per MWh,Effective MWh per MW,1670.821146,286412365.1,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,286412365.1,11459476566,0.011459477,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2026,95.23809524,3599.822568,MJ per MWh,Effective MWh per MW,1698.006304,582144896.6,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,582144896.6,22608785399,0.022608785,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2027,142.8571429,3599.822568,MJ per MWh,Effective MWh per MW,1725.191462,887197594.3,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,887197594.3,33415118485,0.033415118,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2028,190.4761905,3599.822568,MJ per MWh,Effective MWh per MW,1752.37662,1201570458,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,1201570458,43845667812,0.043845668,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2029,238.0952381,3599.822568,MJ per MWh,Effective MWh per MW,1779.561779,1525263489,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,1525263489,53867625364,0.053867625,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2030,285.7142857,3599.822568,MJ per MWh,Effective MWh per MW,1806.746937,1858276685,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,1858276685,63448183129,0.063448183,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2031,333.3333333,3599.822568,MJ per MWh,Effective MWh per MW,1833.932095,2200610048,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,2200610048,72554533092,0.072554533,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2032,380.952381,3599.822568,MJ per MWh,Effective MWh per MW,1861.117253,2552263577,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,2552263577,81153867241,0.081153867,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2033,428.5714286,3599.822568,MJ per MWh,Effective MWh per MW,1888.302412,2913237273,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,2913237273,89213377562,0.089213378,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2034,476.1904762,3599.822568,MJ per MWh,Effective MWh per MW,1915.48757,3283531134,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,3283531134,96700256040,0.096700256,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
