Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Buildout,Conversion Factor MJ,Unit MJ,Uncertainty Range Category,Carbon Intensity Unit,Carbon Intensity,Energy Produced,Energy Unit,Generated Emissions in F2C,Use,Weight,Compared to,Useful Output Unit,Adjustment Factor,Carbon Intensity of Use,Adjusted Energy Used in MJ,Emissions Avoided in C2U,Net Avoided Emissions,Net Avoided Emissions Unit
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,18.889749457296652,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,17.716379348013238,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,17.716379348013238,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,17.716379348013238,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,16.543009238729827,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,16.543009238729827,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,16.543009238729827,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
